location,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million
Africa,OWID_AFR,09/07/2021,52858087,35893437,17673712,325477,516056,3.94,2.68,1.32,385
Africa,OWID_AFR,10/07/2021,52964867,35980428,17698837,106780,491428,3.95,2.68,1.32,367
Africa,OWID_AFR,11/07/2021,53076195,36064459,17726134,111328,453510,3.96,2.69,1.32,338
Africa,OWID_AFR,12/07/2021,54679748,36778881,18594744,1603553,490694,4.08,2.74,1.39,366
Africa,OWID_AFR,13/07/2021,55206780,37125582,18810345,527032,503022,4.12,2.77,1.4,375
Africa,OWID_AFR,14/07/2021,55546366,37328792,18946721,339586,514117,4.14,2.78,1.41,383
Africa,OWID_AFR,15/07/2021,56745985,38112501,19358653,1199619,601911,4.23,2.84,1.44,449
Africa,OWID_AFR,16/07/2021,56924850,38247867,19402152,178865,580966,4.25,2.85,1.45,433
Africa,OWID_AFR,17/07/2021,57107308,38375960,19456518,182458,591777,4.26,2.86,1.45,441
Africa,OWID_AFR,18/07/2021,57374259,38553656,19545773,266951,614009,4.28,2.88,1.46,458
Africa,OWID_AFR,19/07/2021,58680282,39311137,20151005,1306023,571505,4.38,2.93,1.5,426
Africa,OWID_AFR,20/07/2021,59035639,39566276,20274493,355357,546980,4.4,2.95,1.51,408
Africa,OWID_AFR,21/07/2021,59122509,39638077,20289562,86870,510878,4.41,2.96,1.51,381
Africa,OWID_AFR,22/07/2021,60186254,40398830,20736085,1063745,491467,4.49,3.01,1.55,367
Africa,OWID_AFR,23/07/2021,60512418,40640874,20877654,326164,512510,4.51,3.03,1.56,382
Africa,OWID_AFR,24/07/2021,60807284,40844486,20981049,294866,528568,4.54,3.05,1.57,394
Africa,OWID_AFR,25/07/2021,61445678,41168675,21320761,638394,581631,4.58,3.07,1.59,434
Africa,OWID_AFR,26/07/2021,62364689,41636067,21545564,919011,526344,4.65,3.11,1.61,393
Africa,OWID_AFR,27/07/2021,63232440,42470077,21920732,867751,599543,4.72,3.17,1.64,447
Africa,OWID_AFR,28/07/2021,63991747,43068857,22081259,759307,695605,4.77,3.21,1.65,519
Africa,OWID_AFR,29/07/2021,68353566,47205198,23232565,4361819,1166759,5.1,3.52,1.73,870
Africa,OWID_AFR,30/07/2021,68555011,47377957,23261251,201445,1148942,5.11,3.53,1.74,857
Africa,OWID_AFR,31/07/2021,68670999,47472818,23282378,115988,1123388,5.12,3.54,1.74,838
Albania,ALB,10/01/2021,0,0,,,,0,0,,
Albania,ALB,11/01/2021,,,,,64,,,,22
Albania,ALB,12/01/2021,128,128,,,64,0,0,,22
Albania,ALB,13/01/2021,188,188,,60,63,0.01,0.01,,22
Albania,ALB,14/01/2021,266,266,,78,66,0.01,0.01,,23
Albania,ALB,15/01/2021,308,308,,42,62,0.01,0.01,,22
Albania,ALB,16/01/2021,369,369,,61,62,0.01,0.01,,22
Albania,ALB,17/01/2021,405,405,,36,58,0.01,0.01,,20
Albania,ALB,18/01/2021,447,447,,42,55,0.02,0.02,,19
Albania,ALB,19/01/2021,483,483,,36,51,0.02,0.02,,18
Albania,ALB,20/01/2021,519,519,,36,47,0.02,0.02,,16
Albania,ALB,21/01/2021,549,549,,30,40,0.02,0.02,,14
Albania,ALB,22/01/2021,,,,,34,,,,12
Albania,ALB,23/01/2021,,,,,26,,,,9
Albania,ALB,24/01/2021,,,,,21,,,,7
Albania,ALB,25/01/2021,,,,,15,,,,5
Albania,ALB,26/01/2021,,,,,9,,,,3
Albania,ALB,27/01/2021,,,,,4,,,,1
Albania,ALB,28/01/2021,,,,,0,,,,0
Albania,ALB,29/01/2021,,,,,0,,,,0
Albania,ALB,30/01/2021,,,,,0,,,,0
Albania,ALB,31/01/2021,,,,,0,,,,0
Albania,ALB,01/02/2021,,,,,0,,,,0
Albania,ALB,02/02/2021,550,549,1,,0,0.02,0.02,0,0
Albania,ALB,03/02/2021,,,,,12,,,,4
Albania,ALB,04/02/2021,,,,,24,,,,8
Albania,ALB,05/02/2021,,,,,35,,,,12
Albania,ALB,06/02/2021,,,,,47,,,,16
Albania,ALB,07/02/2021,,,,,59,,,,21
Albania,ALB,08/02/2021,,,,,71,,,,25
Albania,ALB,09/02/2021,1127,689,438,,82,0.04,0.02,0.02,28
Albania,ALB,10/02/2021,,,,,81,,,,28
Albania,ALB,11/02/2021,,,,,79,,,,27
Albania,ALB,12/02/2021,,,,,78,,,,27
Albania,ALB,13/02/2021,,,,,76,,,,26
Albania,ALB,14/02/2021,,,,,75,,,,26
Albania,ALB,15/02/2021,,,,,73,,,,25
Albania,ALB,16/02/2021,,,,,72,,,,25
Albania,ALB,17/02/2021,1701,1090,611,,72,0.06,0.04,0.02,25
Albania,ALB,18/02/2021,3049,2438,611,1348,254,0.11,0.08,0.02,88
Albania,ALB,19/02/2021,4177,,,1128,405,0.15,,,141
Albania,ALB,20/02/2021,,,,,516,,,,179
Albania,ALB,21/02/2021,,,,,627,,,,218
Albania,ALB,22/02/2021,6728,6073,655,,739,0.23,0.21,0.02,257
Albania,ALB,23/02/2021,,,,,891,,,,310
Albania,ALB,24/02/2021,,,,,1043,,,,362
Albania,ALB,25/02/2021,10135,,,,1012,0.35,,,352
Albania,ALB,26/02/2021,,,,,1000,,,,347
Albania,ALB,27/02/2021,,,,,1027,,,,357
Albania,ALB,28/02/2021,,,,,1054,,,,366
Albania,ALB,01/03/2021,14295,,,,1081,0.5,,,376
Albania,ALB,02/03/2021,,,,,1026,,,,357
Albania,ALB,03/03/2021,15793,,,,971,0.55,,,337
Albania,ALB,04/03/2021,,,,,927,,,,322
Albania,ALB,05/03/2021,,,,,897,,,,312
Albania,ALB,06/03/2021,,,,,867,,,,301
Albania,ALB,07/03/2021,,,,,838,,,,291
Albania,ALB,08/03/2021,,,,,808,,,,281
Albania,ALB,09/03/2021,,,,,820,,,,285
Albania,ALB,10/03/2021,21613,,,,831,0.75,,,289
Albania,ALB,11/03/2021,,,,,857,,,,298
Albania,ALB,12/03/2021,23635,,,,883,0.82,,,307
Albania,ALB,13/03/2021,,,,,1042,,,,362
Albania,ALB,14/03/2021,,,,,1201,,,,417
Albania,ALB,15/03/2021,,,,,1361,,,,473
Albania,ALB,16/03/2021,,,,,1520,,,,528
Albania,ALB,17/03/2021,33369,,,,1679,1.16,,,583
Albania,ALB,18/03/2021,,,,,1960,,,,681
Albania,ALB,19/03/2021,,,,,2240,,,,778
Albania,ALB,20/03/2021,,,,,2386,,,,829
Albania,ALB,21/03/2021,,,,,2533,,,,880
Albania,ALB,22/03/2021,48229,,,,2679,1.68,,,931
Albania,ALB,23/03/2021,51690,,,3461,2895,1.8,,,1006
Albania,ALB,24/03/2021,53992,,,2302,2946,1.88,,,1024
Albania,ALB,25/03/2021,59348,,,5356,3287,2.06,,,1142
Albania,ALB,26/03/2021,62248,,,2900,3276,2.16,,,1138
Albania,ALB,27/03/2021,64075,,,1827,3113,2.23,,,1082
Albania,ALB,28/03/2021,78000,,,13925,4678,2.71,,,1626
Albania,ALB,29/03/2021,,,,,7204,,,,2503
Albania,ALB,30/03/2021,119321,,,,9662,4.15,,,3357
Albania,ALB,31/03/2021,138846,,,19525,12122,4.82,,,4212
Albania,ALB,01/04/2021,155463,,,16617,13731,5.4,,,4771
Albania,ALB,02/04/2021,172486,,,17023,15748,5.99,,,5472
Albania,ALB,03/04/2021,185496,,,13010,17346,6.45,,,6028
Albania,ALB,04/04/2021,192882,,,7386,16412,6.7,,,5703
Albania,ALB,05/04/2021,206708,,,13826,15435,7.18,,,5363
Albania,ALB,06/04/2021,221588,,,14880,14610,7.7,,,5077
Albania,ALB,07/04/2021,232379,,,10791,13362,8.07,,,4643
Albania,ALB,08/04/2021,242542,,,10163,12440,8.43,,,4323
Albania,ALB,09/04/2021,250676,,,8134,11170,8.71,,,3881
Albania,ALB,10/04/2021,256810,,,6134,10188,8.92,,,3540
Albania,ALB,11/04/2021,,,,,9898,,,,3439
Albania,ALB,12/04/2021,267531,,,,8689,9.3,,,3019
Albania,ALB,13/04/2021,281216,,,13685,8518,9.77,,,2960
Albania,ALB,14/04/2021,,,,,8639,,,,3002
Albania,ALB,15/04/2021,304488,,,,8849,10.58,,,3075
Albania,ALB,16/04/2021,314622,,,10134,9135,10.93,,,3174
Albania,ALB,17/04/2021,324840,,,10218,9719,11.29,,,3377
Albania,ALB,18/04/2021,332905,,,8065,10105,11.57,,,3511
Albania,ALB,19/04/2021,345934,,,13029,11200,12.02,,,3892
Albania,ALB,20/04/2021,350000,,,4066,9826,12.16,,,3414
Albania,ALB,21/04/2021,372075,,,22075,11318,12.93,,,3933
Albania,ALB,22/04/2021,382998,,,10923,11216,13.31,,,3897
Albania,ALB,23/04/2021,391351,,,8353,10961,13.6,,,3809
Albania,ALB,24/04/2021,400064,,,8713,10746,13.9,,,3734
Albania,ALB,25/04/2021,,,,,10205,,,,3546
Albania,ALB,26/04/2021,408619,,,,8955,14.2,,,3112
Albania,ALB,27/04/2021,416855,,,8236,9551,14.49,,,3319
Albania,ALB,28/04/2021,433628,,,16773,8793,15.07,,,3055
Albania,ALB,29/04/2021,453248,,,19620,10036,15.75,,,3487
Albania,ALB,30/04/2021,476903,,,23655,12222,16.57,,,4247
Albania,ALB,01/05/2021,494028,,,17125,13423,17.17,,,4664
Albania,ALB,02/05/2021,,,,,14489,,,,5035
Albania,ALB,03/05/2021,517501,,,,15555,17.98,,,5405
Albania,ALB,04/05/2021,537387,,,19886,17219,18.67,,,5983
Albania,ALB,05/05/2021,556584,,,19197,17565,19.34,,,6104
Albania,ALB,06/05/2021,572226,,,15642,16997,19.88,,,5906
Albania,ALB,07/05/2021,585693,,,13467,15541,20.35,,,5400
Albania,ALB,08/05/2021,596766,,,11073,14677,20.74,,,5100
Albania,ALB,09/05/2021,600000,,,3234,13462,20.85,,,4678
Albania,ALB,10/05/2021,612959,,,12959,13637,21.3,,,4739
Albania,ALB,11/05/2021,622507,440921,181586,9548,12160,21.63,15.32,6.31,4225
Albania,ALB,12/05/2021,632676,444755,187921,10169,10870,21.98,15.45,6.53,3777
Albania,ALB,13/05/2021,638338,445402,192936,5662,9445,22.18,15.48,6.7,3282
Albania,ALB,14/05/2021,653330,448571,204759,14992,9662,22.7,15.59,7.12,3357
Albania,ALB,15/05/2021,,,,,9355,,,,3251
Albania,ALB,16/05/2021,,,,,10166,,,,3533
Albania,ALB,17/05/2021,680083,456980,223103,,9589,23.63,15.88,7.75,3332
Albania,ALB,18/05/2021,688947,460191,228756,8864,9491,23.94,15.99,7.95,3298
Albania,ALB,19/05/2021,697811,463402,234409,8864,9305,24.25,16.1,8.15,3233
Albania,ALB,20/05/2021,703743,466083,237660,5932,9344,24.45,16.2,8.26,3247
Albania,ALB,21/05/2021,708846,469169,239677,5103,7931,24.63,16.3,8.33,2756
Albania,ALB,22/05/2021,,,,,7212,,,,2506
Albania,ALB,23/05/2021,716616,472840,243776,,6493,24.9,16.43,8.47,2256
Albania,ALB,24/05/2021,725135,475237,249898,8519,6436,25.2,16.51,8.68,2236
Albania,ALB,25/05/2021,,,,,6873,,,,2388
Albania,ALB,26/05/2021,748986,479789,269197,,7311,26.03,16.67,9.35,2540
Albania,ALB,27/05/2021,759043,481788,277255,10057,7900,26.38,16.74,9.63,2745
Albania,ALB,28/05/2021,,,,,7798,,,,2710
Albania,ALB,29/05/2021,,,,,7869,,,,2734
Albania,ALB,30/05/2021,772204,485162,287042,,7941,26.83,16.86,9.97,2759
Albania,ALB,31/05/2021,776461,486128,290333,4257,7332,26.98,16.89,10.09,2548
Albania,ALB,01/06/2021,780342,487078,293264,3881,6183,27.12,16.93,10.19,2149
Albania,ALB,02/06/2021,,,,,4978,,,,1730
Albania,ALB,03/06/2021,787321,490050,297271,,4040,27.36,17.03,10.33,1404
Albania,ALB,04/06/2021,,,,,3951,,,,1373
Albania,ALB,05/06/2021,,,,,3863,,,,1342
Albania,ALB,06/06/2021,798624,492522,306102,,3774,27.75,17.11,10.64,1311
Albania,ALB,07/06/2021,803682,493346,310336,5058,3889,27.93,17.14,10.78,1351
Albania,ALB,08/06/2021,809992,494437,315555,6310,4236,28.15,17.18,10.97,1472
Albania,ALB,09/06/2021,816556,496024,320532,6564,4675,28.37,17.24,11.14,1625
Albania,ALB,10/06/2021,823053,498437,324616,6497,5105,28.6,17.32,11.28,1774
Albania,ALB,11/06/2021,830281,501735,328546,7228,5599,28.85,17.43,11.42,1946
Albania,ALB,12/06/2021,834868,503721,331147,4587,5716,29.01,17.5,11.51,1986
Albania,ALB,13/06/2021,836430,504257,332173,1562,5401,29.06,17.52,11.54,1877
Albania,ALB,14/06/2021,842535,507764,334771,6105,5550,29.28,17.64,11.63,1929
Albania,ALB,15/06/2021,848430,507854,340576,5895,5491,29.48,17.65,11.83,1908
Albania,ALB,16/06/2021,854227,509282,344945,5797,5382,29.68,17.7,11.99,1870
Albania,ALB,17/06/2021,862628,511175,351453,8401,5654,29.98,17.76,12.21,1965
Albania,ALB,18/06/2021,,,,,5492,,,,1908
Albania,ALB,19/06/2021,,,,,5707,,,,1983
Albania,ALB,20/06/2021,880912,515884,365028,,6355,30.61,17.93,12.68,2208
Albania,ALB,21/06/2021,890052,519674,370378,9140,6788,30.93,18.06,12.87,2359
Albania,ALB,22/06/2021,901429,525800,375629,11377,7571,31.32,18.27,13.05,2631
Albania,ALB,23/06/2021,912874,532225,380649,11445,8378,31.72,18.49,13.23,2911
Albania,ALB,24/06/2021,922886,537018,385868,10012,8608,32.07,18.66,13.41,2991
Albania,ALB,25/06/2021,,,,,8472,,,,2944
Albania,ALB,26/06/2021,,,,,8335,,,,2896
Albania,ALB,27/06/2021,,,,,8198,,,,2849
Albania,ALB,28/06/2021,943439,547300,396139,,7627,32.78,19.02,13.77,2650
Albania,ALB,29/06/2021,955498,556252,399246,12059,7724,33.2,19.33,13.87,2684
Albania,ALB,30/06/2021,968034,564530,403504,12536,7880,33.64,19.62,14.02,2738
Albania,ALB,01/07/2021,974486,567084,407402,6452,7371,33.86,19.71,14.16,2561
Albania,ALB,02/07/2021,981499,569352,412147,7013,7639,34.11,19.78,14.32,2654
Albania,ALB,03/07/2021,,,,,7409,,,,2575
Albania,ALB,04/07/2021,988550,571759,416791,,7178,34.35,19.87,14.48,2494
Albania,ALB,05/07/2021,994081,574187,419894,5531,7235,34.54,19.95,14.59,2514
Albania,ALB,06/07/2021,1000063,576905,423158,5982,6366,34.75,20.05,14.7,2212
Albania,ALB,07/07/2021,1005663,579552,426111,5600,5376,34.95,20.14,14.81,1868
Albania,ALB,08/07/2021,1011297,582106,429191,5634,5259,35.14,20.23,14.91,1827
Albania,ALB,09/07/2021,1016554,584832,431722,5257,5008,35.32,20.32,15,1740
Albania,ALB,10/07/2021,1021408,587238,434170,4854,5198,35.49,20.41,15.09,1806
Albania,ALB,11/07/2021,1022802,587876,434926,1394,4893,35.54,20.43,15.11,1700
Albania,ALB,12/07/2021,1029234,590476,438758,6432,5022,35.76,20.52,15.25,1745
Albania,ALB,13/07/2021,1035667,592502,443165,6433,5086,35.99,20.59,15.4,1767
Albania,ALB,14/07/2021,1043499,594669,448830,7832,5405,36.26,20.66,15.6,1878
Albania,ALB,15/07/2021,1052108,596977,455131,8609,5830,36.56,20.74,15.82,2026
Albania,ALB,16/07/2021,1060042,599387,460655,7934,6213,36.84,20.83,16.01,2159
Albania,ALB,17/07/2021,1067135,601701,465434,7093,6532,37.08,20.91,16.17,2270
Albania,ALB,18/07/2021,1069365,602460,466905,2230,6652,37.16,20.93,16.22,2311
Albania,ALB,19/07/2021,,,,,6666,,,,2316
Albania,ALB,20/07/2021,1082424,609538,472886,,6680,37.61,21.18,16.43,2321
Albania,ALB,21/07/2021,1095453,616592,478861,13029,7422,38.07,21.43,16.64,2579
Albania,ALB,22/07/2021,1109785,624490,485295,14332,8240,38.56,21.7,16.86,2863
Albania,ALB,23/07/2021,,,,,8486,,,,2949
Albania,ALB,24/07/2021,,,,,8853,,,,3076
Albania,ALB,25/07/2021,1138771,640047,498724,,9915,39.57,22.24,17.33,3445
Albania,ALB,26/07/2021,,,,,10447,,,,3630
Albania,ALB,27/07/2021,,,,,10978,,,,3815
Albania,ALB,28/07/2021,,,,,10581,,,,3677
Albania,ALB,29/07/2021,1179769,660756,519013,,9998,41,22.96,18.04,3474
Albania,ALB,30/07/2021,1190847,665632,525215,11078,10200,41.38,23.13,18.25,3544
Algeria,DZA,29/01/2021,0,0,,,,0,0,,
Algeria,DZA,30/01/2021,30,30,,30,30,0,0,,1
Algeria,DZA,31/01/2021,,,,,1889,,,,43
Algeria,DZA,01/02/2021,,,,,2509,,,,57
Algeria,DZA,02/02/2021,,,,,2819,,,,64
Algeria,DZA,03/02/2021,,,,,3005,,,,69
Algeria,DZA,04/02/2021,,,,,3129,,,,71
Algeria,DZA,05/02/2021,,,,,3217,,,,73
Algeria,DZA,06/02/2021,,,,,3748,,,,85
Algeria,DZA,07/02/2021,,,,,3748,,,,85
Algeria,DZA,08/02/2021,,,,,3748,,,,85
Algeria,DZA,09/02/2021,,,,,3748,,,,85
Algeria,DZA,10/02/2021,,,,,3748,,,,85
Algeria,DZA,11/02/2021,,,,,3748,,,,85
Algeria,DZA,12/02/2021,,,,,3748,,,,85
Algeria,DZA,13/02/2021,,,,,3748,,,,85
Algeria,DZA,14/02/2021,,,,,3748,,,,85
Algeria,DZA,15/02/2021,,,,,3748,,,,85
Algeria,DZA,16/02/2021,,,,,3748,,,,85
Algeria,DZA,17/02/2021,,,,,3748,,,,85
Algeria,DZA,18/02/2021,,,,,3748,,,,85
Algeria,DZA,19/02/2021,75000,75000,,,3748,0.17,0.17,,85
Algeria,DZA,20/02/2021,,,,,6201,,,,141
Algeria,DZA,21/02/2021,,,,,8653,,,,197
Algeria,DZA,22/02/2021,,,,,11105,,,,253
Algeria,DZA,23/02/2021,,,,,13557,,,,309
Algeria,DZA,24/02/2021,,,,,16010,,,,365
Algeria,DZA,25/02/2021,,,,,18462,,,,421
Algeria,DZA,26/02/2021,,,,,20914,,,,477
Algeria,DZA,27/02/2021,,,,,20914,,,,477
Algeria,DZA,28/02/2021,,,,,20914,,,,477
Algeria,DZA,01/03/2021,,,,,20914,,,,477
Algeria,DZA,02/03/2021,,,,,20914,,,,477
Algeria,DZA,03/03/2021,,,,,20914,,,,477
Algeria,DZA,04/03/2021,,,,,20914,,,,477
Algeria,DZA,05/03/2021,,,,,20914,,,,477
Algeria,DZA,06/03/2021,,,,,20914,,,,477
Algeria,DZA,07/03/2021,,,,,20914,,,,477
Algeria,DZA,08/03/2021,,,,,20914,,,,477
Algeria,DZA,09/03/2021,,,,,20914,,,,477
Algeria,DZA,10/03/2021,,,,,20914,,,,477
Algeria,DZA,11/03/2021,,,,,20914,,,,477
Algeria,DZA,12/03/2021,,,,,20914,,,,477
Algeria,DZA,13/03/2021,,,,,20914,,,,477
Algeria,DZA,14/03/2021,,,,,20914,,,,477
Algeria,DZA,15/03/2021,,,,,20914,,,,477
Algeria,DZA,16/03/2021,,,,,20914,,,,477
Algeria,DZA,17/03/2021,,,,,20914,,,,477
Algeria,DZA,18/03/2021,,,,,20914,,,,477
Algeria,DZA,19/03/2021,,,,,20914,,,,477
Algeria,DZA,20/03/2021,,,,,20914,,,,477
Algeria,DZA,21/03/2021,,,,,20914,,,,477
Algeria,DZA,22/03/2021,,,,,20914,,,,477
Algeria,DZA,23/03/2021,,,,,20914,,,,477
Algeria,DZA,24/03/2021,,,,,20914,,,,477
Algeria,DZA,25/03/2021,,,,,20914,,,,477
Algeria,DZA,26/03/2021,,,,,20914,,,,477
Algeria,DZA,27/03/2021,,,,,20914,,,,477
Algeria,DZA,28/03/2021,,,,,20914,,,,477
Algeria,DZA,29/03/2021,,,,,20914,,,,477
Algeria,DZA,30/03/2021,,,,,20914,,,,477
Algeria,DZA,31/03/2021,,,,,20914,,,,477
Algeria,DZA,01/04/2021,,,,,20914,,,,477
Algeria,DZA,02/04/2021,,,,,20914,,,,477
Algeria,DZA,03/04/2021,,,,,20914,,,,477
Algeria,DZA,04/04/2021,,,,,20914,,,,477
Algeria,DZA,05/04/2021,,,,,20914,,,,477
Algeria,DZA,06/04/2021,,,,,20914,,,,477
Algeria,DZA,07/04/2021,,,,,20914,,,,477
Algeria,DZA,08/04/2021,,,,,20914,,,,477
Algeria,DZA,09/04/2021,,,,,20914,,,,477
Algeria,DZA,10/04/2021,,,,,20914,,,,477
Algeria,DZA,11/04/2021,,,,,20914,,,,477
Algeria,DZA,12/04/2021,,,,,20914,,,,477
Algeria,DZA,13/04/2021,,,,,20914,,,,477
Algeria,DZA,14/04/2021,,,,,20914,,,,477
Algeria,DZA,15/04/2021,,,,,20914,,,,477
Algeria,DZA,16/04/2021,,,,,20914,,,,477
Algeria,DZA,17/04/2021,,,,,20914,,,,477
Algeria,DZA,18/04/2021,,,,,20914,,,,477
Algeria,DZA,19/04/2021,,,,,20914,,,,477
Algeria,DZA,20/04/2021,,,,,20914,,,,477
Algeria,DZA,21/04/2021,,,,,20914,,,,477
Algeria,DZA,22/04/2021,,,,,20914,,,,477
Algeria,DZA,23/04/2021,,,,,20914,,,,477
Algeria,DZA,24/04/2021,,,,,20914,,,,477
Algeria,DZA,25/04/2021,,,,,20914,,,,477
Algeria,DZA,26/04/2021,,,,,20914,,,,477
Algeria,DZA,27/04/2021,,,,,20914,,,,477
Algeria,DZA,28/04/2021,,,,,20914,,,,477
Algeria,DZA,29/04/2021,,,,,20914,,,,477
Algeria,DZA,30/04/2021,,,,,20914,,,,477
Algeria,DZA,01/05/2021,,,,,20914,,,,477
Algeria,DZA,02/05/2021,,,,,20914,,,,477
Algeria,DZA,03/05/2021,,,,,20914,,,,477
Algeria,DZA,04/05/2021,,,,,20914,,,,477
Algeria,DZA,05/05/2021,,,,,20914,,,,477
Algeria,DZA,06/05/2021,,,,,20914,,,,477
Algeria,DZA,07/05/2021,,,,,20914,,,,477
Algeria,DZA,08/05/2021,,,,,20914,,,,477
Algeria,DZA,09/05/2021,,,,,20914,,,,477
Algeria,DZA,10/05/2021,,,,,20914,,,,477
Algeria,DZA,11/05/2021,,,,,20914,,,,477
Algeria,DZA,12/05/2021,,,,,20914,,,,477
Algeria,DZA,13/05/2021,,,,,20914,,,,477
Algeria,DZA,14/05/2021,,,,,20914,,,,477
Algeria,DZA,15/05/2021,,,,,20914,,,,477
Algeria,DZA,16/05/2021,,,,,20914,,,,477
Algeria,DZA,17/05/2021,,,,,20914,,,,477
Algeria,DZA,18/05/2021,,,,,20914,,,,477
Algeria,DZA,19/05/2021,,,,,20914,,,,477
Algeria,DZA,20/05/2021,,,,,20914,,,,477
Algeria,DZA,21/05/2021,,,,,20914,,,,477
Algeria,DZA,22/05/2021,,,,,20914,,,,477
Algeria,DZA,23/05/2021,,,,,20914,,,,477
Algeria,DZA,24/05/2021,,,,,20914,,,,477
Algeria,DZA,25/05/2021,,,,,20914,,,,477
Algeria,DZA,26/05/2021,,,,,20914,,,,477
Algeria,DZA,27/05/2021,,,,,20914,,,,477
Algeria,DZA,28/05/2021,,,,,20914,,,,477
Algeria,DZA,29/05/2021,,,,,20914,,,,477
Algeria,DZA,30/05/2021,,,,,20914,,,,477
Algeria,DZA,31/05/2021,,,,,20914,,,,477
Algeria,DZA,01/06/2021,,,,,20914,,,,477
Algeria,DZA,02/06/2021,,,,,20914,,,,477
Algeria,DZA,03/06/2021,,,,,20914,,,,477
Algeria,DZA,04/06/2021,,,,,20914,,,,477
Algeria,DZA,05/06/2021,,,,,20914,,,,477
Algeria,DZA,06/06/2021,,,,,20914,,,,477
Algeria,DZA,07/06/2021,,,,,20914,,,,477
Algeria,DZA,08/06/2021,,,,,20914,,,,477
Algeria,DZA,09/06/2021,,,,,20914,,,,477
Algeria,DZA,10/06/2021,,,,,20914,,,,477
Algeria,DZA,11/06/2021,,,,,20914,,,,477
Algeria,DZA,12/06/2021,,,,,20914,,,,477
Algeria,DZA,13/06/2021,,,,,20914,,,,477
Algeria,DZA,14/06/2021,,,,,20914,,,,477
Algeria,DZA,15/06/2021,,,,,20914,,,,477
Algeria,DZA,16/06/2021,,,,,20914,,,,477
Algeria,DZA,17/06/2021,,,,,20914,,,,477
Algeria,DZA,18/06/2021,,,,,20914,,,,477
Algeria,DZA,19/06/2021,,,,,20914,,,,477
Algeria,DZA,20/06/2021,,,,,20914,,,,477
Algeria,DZA,21/06/2021,,,,,20914,,,,477
Algeria,DZA,22/06/2021,,,,,20914,,,,477
Algeria,DZA,23/06/2021,,,,,20914,,,,477
Algeria,DZA,24/06/2021,,,,,20914,,,,477
Algeria,DZA,25/06/2021,,,,,20914,,,,477
Algeria,DZA,26/06/2021,,,,,20914,,,,477
Algeria,DZA,27/06/2021,,,,,20914,,,,477
Algeria,DZA,28/06/2021,,,,,20914,,,,477
Algeria,DZA,29/06/2021,,,,,20914,,,,477
Algeria,DZA,30/06/2021,,,,,20914,,,,477
Algeria,DZA,01/07/2021,,,,,20914,,,,477
Algeria,DZA,02/07/2021,,,,,20914,,,,477
Algeria,DZA,03/07/2021,,,,,20914,,,,477
Algeria,DZA,04/07/2021,,,,,20914,,,,477
Algeria,DZA,05/07/2021,,,,,20914,,,,477
Algeria,DZA,06/07/2021,,,,,20914,,,,477
Algeria,DZA,07/07/2021,,,,,20914,,,,477
Algeria,DZA,08/07/2021,,,,,20914,,,,477
Algeria,DZA,09/07/2021,,,,,20914,,,,477
Algeria,DZA,10/07/2021,,,,,20914,,,,477
Algeria,DZA,11/07/2021,,,,,20914,,,,477
Algeria,DZA,12/07/2021,,,,,20914,,,,477
Algeria,DZA,13/07/2021,,,,,20914,,,,477
Algeria,DZA,14/07/2021,,,,,20914,,,,477
Algeria,DZA,15/07/2021,,,,,20914,,,,477
Algeria,DZA,16/07/2021,,,,,20914,,,,477
Algeria,DZA,17/07/2021,,,,,20914,,,,477
Algeria,DZA,18/07/2021,,,,,20914,,,,477
Algeria,DZA,19/07/2021,,,,,20914,,,,477
Algeria,DZA,20/07/2021,,,,,20914,,,,477
Algeria,DZA,21/07/2021,,,,,20914,,,,477
Algeria,DZA,22/07/2021,,,,,20914,,,,477
Algeria,DZA,23/07/2021,,,,,20914,,,,477
Algeria,DZA,24/07/2021,,,,,20914,,,,477
Algeria,DZA,25/07/2021,,,,,20914,,,,477
Algeria,DZA,26/07/2021,,,,,20914,,,,477
Algeria,DZA,27/07/2021,,,,,20914,,,,477
Algeria,DZA,28/07/2021,,,,,20914,,,,477
Algeria,DZA,29/07/2021,3421279,3421279,724812,,20914,7.8,7.8,1.65,477
Andorra,AND,25/01/2021,576,576,,,,0.75,0.75,,
Andorra,AND,26/01/2021,,,,,66,,,,854
Andorra,AND,27/01/2021,,,,,66,,,,854
Andorra,AND,28/01/2021,,,,,66,,,,854
Andorra,AND,29/01/2021,,,,,66,,,,854
Andorra,AND,30/01/2021,,,,,66,,,,854
Andorra,AND,31/01/2021,,,,,66,,,,854
Andorra,AND,01/02/2021,1036,1036,,,66,1.34,1.34,,854
Andorra,AND,02/02/2021,,,,,60,,,,777
Andorra,AND,03/02/2021,,,,,55,,,,712
Andorra,AND,04/02/2021,,,,,50,,,,647
Andorra,AND,05/02/2021,,,,,44,,,,569
Andorra,AND,06/02/2021,,,,,39,,,,505
Andorra,AND,07/02/2021,,,,,34,,,,440
Andorra,AND,08/02/2021,,,,,28,,,,362
Andorra,AND,09/02/2021,,,,,28,,,,362
Andorra,AND,10/02/2021,1291,1291,,,28,1.67,1.67,,362
Andorra,AND,11/02/2021,,,,,48,,,,621
Andorra,AND,12/02/2021,1622,1622,,,68,2.1,2.1,,880
