Datetime,Tweet,Username,Retweets,Followers,CleanTweet
2021-07-11 23:30:30,"RT @MPDerekSloan: Another study confirms that children face almost no risk from COVID.

Pushing an experimental vaccine on children for a d…",colleen_torp1,155,1216,"rt: another study confirms that children face almost no risk from covid.

pushing an experimental vaccine on children for a d…"
2021-07-11 23:30:30,RT @juliahbanks: Victorians know that we would never have got to Covid Zero if it weren’t for ⁦@DanielAndrewsMP. And we ⁩would never have g…,Vikkik88,197,2293,rt: victorians know that we would never have got to covid zero if it weren’t for ⁦@danielandrewsmp. and we ⁩would never have g…
2021-07-11 23:30:30,US coronavirus: It's not just about you. Experts say getting a Covid-19 vaccine protects everyone around you - CNN https://t.co/iXvlr0KsVw,lLedford3Tammy,0,9826,us coronavirus: it's not just about you. experts say getting a covid-19 vaccine protects everyone around you - cnn
2021-07-11 23:30:30,"Send them the vaccinations the US #COVIDIOTS don't want.

""Protests take place across Cuba as the country faces shortages of COVID-19 vaccines and basic necessities""  https://t.co/eV5Dk2Ba8S",TheFaxMatter,0,39805,"send them the vaccinations the us don't want.

""protests take place across cuba as the country faces shortages of covid-19 vaccines and basic necessities"" "
2021-07-11 23:30:30,"RT @Senator_Patrick: Whatever way you look at it, @ScottMorrisonMP’s handling of #Covid19 vaccine procurement &amp; distribution has been a sha…",vogrady2132,13,12217,"rt: whatever way you look at it,’s handling of vaccine procurement; distribution has been a sha…"
2021-07-11 23:30:29,"@donwinslow Speaking of PPE loans...

https://t.co/V1p2MkO7eJ",pamsmith6,0,3230,"@donwinslow speaking of ppe loans...

https://t.co/v1p2mko7ej"
2021-07-11 23:30:29,"RT @VermaDaksha2000: Totally agree! And with covid 19 Pandemic, many drop outs from school... Hefty private school fees in cities, and in r…",kukk44,31,15060,"rt: totally agree! and with covid pandemic, many drop outs from school... hefty private school fees in cities, and in r…"
2021-07-11 23:30:28,RT @hayrr: rashford was tired from carrying the government during covid,QuietInRealLife,4096,1248,rt: rashford was tired from carrying the government during covid
2021-07-11 23:30:28,"Something is up in Cuba--not just COVID case counts and deaths, but protests against the government. And the government sounds scared: https://t.co/Nphl65DWKB",Crof,0,10000,"something is up in cuba--not just covid case counts and deaths, but protests against the government. and the government sounds scared:"
2021-07-11 23:30:27,"Anywhoooo, just got told by my work I have to miss tomorrow because I’ve been exposed to Covid from someone at work. Happy Sunday friends!",sondraa,0,7727,"anywhoooo, just got told by my work i have to miss tomorrow because i’ve been exposed to covid from someone at work. happy sunday friends!"
2021-07-11 23:30:27,"RT @0bj3ctivity: Even the fully vaccinated should still be taking precautions against COVID infection. 

Delta is different to the last dom…",RioSlade,7,9255,"rt: even the fully vaccinated should still be taking precautions against covid infection. 

delta is different to the last dom…"
2021-07-11 23:30:27,"Myanmar caught off guard as cases surge, oxygen dwindles https://t.co/YRjAAAzame",dn_nation_world,0,1136,"myanmar caught off guard as cases surge, oxygen dwindles"
2021-07-11 23:30:26,RT @IrvinJimSA: What is shocking about President Cyril out of Covid 19 adjusted level 4 speech is his failure to mention former President Z…,Sabelo_San,65,1891,rt: what is shocking about president cyril out of covid adjusted level speech is his failure to mention former president z…
2021-07-11 23:30:24,"Doctors believe it was the first documented case of its kind and, although rare, similar dual infections are happening. https://t.co/IKFdVRVQbz",rapplerdotcom,0,3452659,"doctors believe it was the first documented case of its kind and, although rare, similar dual infections are happening."
2021-07-11 23:30:24,@davegraney Operation Covid Shield🙄,Oztiger57,0,1043,@davegraney operation covid shield🙄
2021-07-11 23:30:23,RT @JElliotMP: The only thing more terrifying than that Morrison Government COVID ad is the knowledge the same government didn’t order us e…,GailCoastie,328,3557,rt: the only thing more terrifying than that morrison government covid ad is the knowledge the same government didn’t order us e…
2021-07-11 23:30:23,RT @NickEvershed: this story is a wild ride  https://t.co/ZGQeAkaKHG,finbaromallon,91,3437,rt: this story is a wild ride 
2021-07-11 23:30:23,"""We should think of flourishing less as personal euphoria and more as collective effervescence ... Joy shared is joy sustained.""

#MentalHealth 
cc @guzmand @JolaBurnett @rachelloumiller @ChristinaDove7  

https://t.co/xK3Nksba25 via @AdamMGrant @nytimes",psb_dc,0,51464,"""we should think of flourishing less as personal euphoria and more as collective effervescence joy shared is joy sustained.""

#mentalhealth 
cc  

https://t.co/xk3nksba25 via"
2021-07-11 23:30:22,"RT @AJEnglish: Indonesia recorded more than 1,000 COVID deaths in 24 hours on Wednesday. 

Al Jazeera’s @JesWashington is at a makeshift ce…",_RL_W,628,2302,"rt: indonesia recorded more than,000 covid deaths in hours on wednesday. 

al jazeera’s is at a makeshift ce…"
2021-07-11 23:30:22,RT @0bj3ctivity: Think how many people will be suffering with long COVID negatively impacting their quality of life over at least the next…,RioSlade,9,9255,rt: think how many people will be suffering with long covid negatively impacting their quality of life over at least the next…
2021-07-11 23:30:22,RT @hayrr: rashford was tired from carrying the government during covid,waltbobbae,4097,1652,rt: rashford was tired from carrying the government during covid
2021-07-11 23:30:22,RT @wef: How to end energy poverty and reach net-zero post-COVID-19 https://t.co/KD06LWOVmj https://t.co/vgAmfnjbsL,Zogiot,33,1161,rt: how to end energy poverty and reach net-zero post-covid-19
2021-07-11 23:30:22,"RT @roboyte: @Megawatts55 When I went into the Air Force in '63, we lined up and got jet-injected with IDK what.  We just did as told.  

A…",mama512,5,1073,"rt: when i went into the air force in '63, we lined up and got jet-injected with idk what.  we just did as told.  

a…"
2021-07-11 23:30:22,"RT @WhyWherever: We've halted training, destroyed unit cohesion and morale, strapped worthless pieces of cloth over everyone's faces for th…",twacy65,615,2957,"rt: we've halted training, destroyed unit cohesion and morale, strapped worthless pieces of cloth over everyone's faces for th…"
2021-07-11 23:30:21,"RT @unscriptedmike: ""It's horrifying ... it's almost frightening"" -- Fauci on CPAC attendees cheering against covid vaccinations.

You want…",tetragram,188,9735,"rt:it's horrifying it's almost frightening"" -- fauci on cpac attendees cheering against covid vaccinations.

you want…"
2021-07-11 23:30:21,"After 18 months of COVID-induced Zoom calls, corporate Australia has no plans to force staff back to the office fulltime https://t.co/ri9KMNkGJK",smh,3,834906,"after months of covid-induced zoom calls, corporate australia has no plans to force staff back to the office fulltime"
2021-07-11 23:30:21,RT @evandubs: These people are deranged. The combination of natural immunity and vaccination makes Covid a low risk to virtually everyone.…,eeners,9,1308,rt: these people are deranged. the combination of natural immunity and vaccination makes covid a low risk to virtually everyone.…
2021-07-11 23:30:20,RT @ETNMinistry: So... Covid is NOT from bats... Who'd a thunk it? https://t.co/deArsaXwDB,FranticKL,1,3732,rt: so... covid is not from bats... who'd a thunk it?
2021-07-11 23:30:20,Corporations with money to burn think giving you a free 15$ bucket of popcorn (if you have the money to invest in them) is enough to worth the risk of you getting Covid,SharkyPadded,0,6152,corporations with money to burn think giving you a free$ bucket of popcornif you have the money to invest in them) is enough to worth the risk of you getting covid
2021-07-11 23:30:19,"@MarVarT3 @BeingtheThe @ScotPatterson @hoosierdna @WhyWherever ) “Six out of the top 10 UK areas with the highest prevalence for Covid-19 in the past week are now in the North-East, including South Tyneside, where there are 828.6 infections per 100,000 people, and Newcastle-upon-Tyne, with 744 per 100,000.” https://t.co/OZfF3mGJiD",surf_witch,0,1553,"@marvart3 “six out of the top uk areas with the highest prevalence for covid-19 in the past week are now in the north-east, including south tyneside, where there are.6 infections per,000 people, and newcastle-upon-tyne, with per,000.”"
2021-07-11 23:30:19,RT @BarbaraRuth9: @Eedwardsellis Concerned about the deaths he will cause by transmitting Covid to people who have medical conditions preve…,Eedwardsellis,1,8499,rt: concerned about the deaths he will cause by transmitting covid to people who have medical conditions preve…
2021-07-11 23:30:18,RT @long_covid: A strong consensus of opinion is forming that #LongCovid MUST be factored into decisions on lifting restriction &amp; risks mit…,pmagn,10,13226,rt: a strong consensus of opinion is forming that must be factored into decisions on lifting restriction; risks mit…
2021-07-11 23:30:17,RT @drjaytee87: I am not a scare monger. I am on night shift what covid is doing m heartbroken. 💔💔💔😭😭😭😭,Leesa_Zimbo,12,1065,rt: i am not a scare monger. i am on night shift what covid is doing m heartbroken. 💔💔💔😭😭😭😭
2021-07-11 23:30:17,"@Jim_OConnell The Scientist reached out to some of the largest health systems in states hit hardest by COVID-19, but could not find any that contributed data to Surgisphere...
Several institutions once listed as collaborators on Surgisphere’s website..have no record..working with Surgisphere",DrRick32855962,0,4635,"@jim_oconnell the scientist reached out to some of the largest health systems in states hit hardest by covid-19, but could not find any that contributed data to surgisphere...
several institutions once listed as collaborators on surgisphere’s website..have no record..working with surgisphere"
2021-07-11 23:30:16,"RT @AppgCoronavirus: We have written to Health Secretary Sajid Javid demanding a comprehensive strategy on #LongCovid.

The government must…",JennyJones1313,81,3241,"rt: we have written to health secretary sajid javid demanding a comprehensive strategy on.

the government must…"
2021-07-11 23:30:16,"RT @TeresaFreeThink: Less a month ago, Haiti’s government had not administered a single dose of vaccine. Not unsurprisingly, days after Jov…",SototG,48,15023,"rt: less a month ago, haiti’s government had not administered a single dose of vaccine. not unsurprisingly, days after jov…"
2021-07-11 23:30:16,RT @JElliotMP: The only thing more terrifying than that Morrison Government COVID ad is the knowledge the same government didn’t order us e…,SammieMacM,328,1288,rt: the only thing more terrifying than that morrison government covid ad is the knowledge the same government didn’t order us e…
2021-07-11 23:30:15,"RT @NBCNews: The highly transmissible delta variant is now the dominant strain of Covid-19 in the U.S., the CDC says. https://t.co/QIyR0Jcu…",simulator8,111,1585,"rt: the highly transmissible delta variant is now the dominant strain of covid-19 in the u.s., the cdc says."
2021-07-11 23:30:15,RT @juliahbanks: Victorians know that we would never have got to Covid Zero if it weren’t for ⁦@DanielAndrewsMP. And we ⁩would never have g…,toninicho,197,5861,rt: victorians know that we would never have got to covid zero if it weren’t for ⁦@danielandrewsmp. and we ⁩would never have g…
