State,Date,Confirmed,Recovered,Deceased,Tested
AP,2020-09-30,693484,629211,5828,5806558
AP,2020-10-01,700235,636508,5869,5878135
AP,2020-10-02,706790,643993,5900,5948534
AP,2020-10-03,713014,651791,5941,6021395
AP,2020-10-04,719256,658875,5981,6094206
AP,2020-10-05,723512,666433,6019,6150351
AP,2020-10-06,729307,672479,6052,6216240
AP,2020-10-07,734427,678828,6086,6283009
AP,2020-10-08,739719,684930,6128,6349953
AP,2020-10-09,744864,691040,6159,6420474
AP,2020-10-10,750517,697699,6194,6494099
AP,2020-10-11,755727,703208,6224,6569616
AP,2020-10-12,758951,708712,6256,6630728
AP,2020-10-13,763573,714427,6291,6702810
AP,2020-10-14,767465,719477,6319,6772273
AP,2020-10-15,771503,725099,6357,6846040
AP,2020-10-16,775470,730109,6382,6920377
AP,2020-10-17,779146,735638,6406,6991258
AP,2020-10-18,783132,740229,6429,7066203
AP,2020-10-19,786050,744532,6453,7127533
AP,2020-10-20,789553,749676,6481,7196628
AP,2020-10-21,793299,754415,6508,7271050
AP,2020-10-22,796919,758138,6524,7347776
AP,2020-10-23,800684,762419,6544,7428014
AP,2020-10-24,804026,765991,6566,7502933
AP,2020-10-25,807023,769576,6587,7570352
AP,2020-10-26,808924,773548,6606,7621896
AP,2020-10-27,811825,777900,6625,7696653
AP,2020-10-28,814774,781509,6643,7773681
AP,2020-10-29,817679,784752,6659,7862459
AP,2020-10-30,820565,788375,6676,7946860
AP,2020-10-31,823348,792083,6690,8028905
AP,2020-11-01,825966,795592,6706,8117685
AP,2020-11-02,827882,798625,6719,8182266
AP,2020-11-03,830731,802325,6734,8266800
AP,2020-11-04,833208,805026,6744,8342265
AP,2020-11-05,835953,807318,6757,8427629
AP,2020-11-06,838363,809770,6768,8507230
AP,2020-11-07,840730,812517,6779,8587312
AP,2020-11-08,842967,814773,6791,8663975
AP,2020-11-09,844359,816322,6802,8725025
AP,2020-11-10,846245,818473,6814,8792935
AP,2020-11-11,847977,820234,6828,8863340
AP,2020-11-12,849705,822011,6837,8940488
AP,2020-11-13,851298,824189,6847,9021225
AP,2020-11-14,852955,826344,6854,9101048
AP,2020-11-15,854011,828484,6868,9154263
AP,2020-11-16,854764,829991,6881,9197307
AP,2020-11-17,856159,832284,6890,9264085
AP,2020-11-18,857395,833980,6899,9333703
AP,2020-11-19,858711,835801,6910,9408868
AP,2020-11-20,859932,837630,6920,9474870
AP,2020-11-21,861092,839395,6927,9543177
AP,2020-11-22,862213,841026,6938,9615090
AP,2020-11-23,862758,842416,6948,9662220
AP,2020-11-24,863843,843863,6956,9727321
AP,2020-11-25,864674,845039,6962,9788047
AP,2020-11-26,865705,846120,6970,9855316
AP,2020-11-27,866438,847325,6976,9913068
AP,2020-11-28,867063,848511,6981,9962416
AP,2020-11-29,867683,852298,6988,10017126
AP,2020-11-30,868064,853232,6992,10057854
AP,2020-12-01,868749,854326,6996,10109708
AP,2020-12-02,869412,855485,7003,10166696
AP,2020-12-03,870076,856320,7014,10229745
AP,2020-12-04,870675,857233,7020,10293151
AP,2020-12-05,871305,858115,7024,10350283
AP,2020-12-06,871972,859029,7033,10410612
AP,2020-12-07,872288,859624,7038,10453618
AP,2020-12-08,872839,860368,7042,10509805
AP,2020-12-09,873457,861153,7045,10570843
AP,2020-12-10,873995,861711,7047,10635197
AP,2020-12-11,874515,862230,7049,10699622
AP,2020-12-12,875025,862895,7052,10767117
AP,2020-12-13,875531,863508,7057,10830990
AP,2020-12-14,875836,864049,7059,10875925
AP,2020-12-15,876336,864612,7064,10937377
AP,2020-12-16,876814,865327,7067,11001476
AP,2020-12-17,877348,865825,7069,11065297
AP,2020-12-18,877806,866359,7070,11134359
AP,2020-12-19,878285,866856,7074,11196574
AP,2020-12-20,878723,867445,7076,11260810
AP,2020-12-21,878937,867867,7078,11301105
AP,2020-12-22,879339,868279,7082,11357530
AP,2020-12-23,879718,868769,7085,11415249
AP,2020-12-24,880075,869124,7089,11474797
AP,2020-12-25,880430,869478,7091,11531206
AP,2020-12-26,880712,869920,7092,11574117
AP,2020-12-27,881061,870342,7094,11620503
AP,2020-12-28,881273,870752,7098,11657884
AP,2020-12-29,881599,871116,7100,11708678
AP,2020-12-30,881948,871588,7104,11764418
AP,2020-12-31,882286,871916,7108,11825566
AP,2021-01-01,882612,872266,7108,11884085
AP,2021-01-02,882850,872545,7111,11932603
AP,2021-01-03,883082,872897,7115,11972780
AP,2021-01-04,883210,873149,7118,12002494
AP,2021-01-05,883587,873427,7122,12053914
AP,2021-01-06,883876,873855,7125,12105121
AP,2021-01-07,884171,874223,7126,12164531
AP,2021-01-08,884490,874531,7127,12224202
AP,2021-01-09,884689,874954,7128,12274647
AP,2021-01-10,884916,875243,7129,12324674
AP,2021-01-11,885037,875456,7131,12355607
AP,2021-01-12,885234,875690,7133,12396593
AP,2021-01-13,885437,875921,7134,12441272
AP,2021-01-14,885616,876140,7138,12482943
AP,2021-01-15,885710,876372,7139,12514639
AP,2021-01-16,885824,876698,7139,12540181
AP,2021-01-17,885985,876949,7140,12576272
AP,2021-01-18,886066,877212,7141,12604214
AP,2021-01-19,886245,877443,7142,12643313
AP,2021-01-20,886418,877639,7142,12690165
AP,2021-01-21,886557,877893,7142,12739648
AP,2021-01-22,886694,878060,7146,12787961
AP,2021-01-23,886852,878232,7147,12831731
AP,2021-01-24,887010,878387,7147,12876113
AP,2021-01-25,887066,878528,7149,12903830
AP,2021-01-26,887238,878731,7150,12942153
AP,2021-01-27,887349,878828,7152,12975961
AP,2021-01-28,887466,878956,7152,13012150
AP,2021-01-29,887591,879131,7152,13054959
AP,2021-01-30,887720,879278,7153,13095962
AP,2021-01-31,887836,879405,7153,13137872
AP,2021-02-01,887900,879504,7154,13159794
AP,2021-02-02,888004,879651,7156,13189103
AP,2021-02-03,888099,879780,7157,13214548
AP,2021-02-04,888178,879867,7157,13242802
AP,2021-02-05,888275,880046,7158,13276678
AP,2021-02-06,888350,880179,7159,13311542
AP,2021-02-07,888423,880261,7159,13345522
AP,2021-02-08,888485,880363,7160,13367616
AP,2021-02-09,888555,880478,7160,13394460
AP,2021-02-10,888605,880599,7161,13422878
AP,2021-02-11,888692,880678,7161,13453405
AP,2021-02-12,888760,880784,7162,13484025
AP,2021-02-13,888814,880855,7162,13517440
AP,2021-02-14,888869,880972,7162,13546228
AP,2021-02-15,888899,881041,7163,13565062
AP,2021-02-16,888959,881181,7163,13589373
AP,2021-02-17,889010,881238,7165,13615847
AP,2021-02-18,889077,881292,7166,13644086
AP,2021-02-19,889156,881369,7167,13670612
AP,2021-02-20,889210,881439,7167,13697048
AP,2021-02-21,889298,881511,7167,13728728
AP,2021-02-22,889339,881582,7167,13746985
AP,2021-02-23,889409,881666,7168,13775253
AP,2021-02-24,889503,881732,7168,13807747
AP,2021-02-25,889585,881806,7168,13843190
AP,2021-02-26,889681,881877,7169,13877968
AP,2021-02-27,889799,881963,7169,13915009
AP,2021-02-28,889916,882029,7169,13954131
AP,2021-03-01,889974,882080,7169,13974400
AP,2021-03-02,890080,882137,7169,14010204
AP,2021-03-03,890215,882219,7170,14047174
AP,2021-03-04,890317,882275,7171,14092251
AP,2021-03-05,890441,882369,7172,14143911
AP,2021-03-06,890556,882462,7173,14190477
AP,2021-03-07,890692,882520,7174,14236179
AP,2021-03-08,890766,882581,7176,14262086
AP,2021-03-09,890884,882670,7176,14307165
AP,2021-03-10,891004,882763,7177,14356138
AP,2021-03-11,891178,882841,7179,14403941
AP,2021-03-12,891388,882981,7180,14448650
AP,2021-03-13,891563,883113,7182,14489098
AP,2021-03-14,891861,883277,7184,14534762
AP,2021-03-15,892008,883380,7185,14557366
AP,2021-03-16,892269,883505,7185,14580783
AP,2021-03-17,892522,883642,7186,14611499
AP,2021-03-18,892740,883759,7186,14642664
AP,2021-03-19,892986,883890,7187,14674210
AP,2021-03-20,893366,884094,7189,14705188
AP,2021-03-21,893734,884357,7189,14736326
AP,2021-03-22,894044,884471,7191,14771701
AP,2021-03-23,894536,884727,7193,14805335
AP,2021-03-24,895121,884978,7197,14840401
AP,2021-03-25,895879,885209,7201,14875597
AP,2021-03-26,896863,885515,7203,14916201
AP,2021-03-27,897810,885892,7203,14958897
AP,2021-03-28,898815,886216,7205,14990039
AP,2021-03-29,899812,886498,7210,15021364
AP,2021-03-30,900805,886978,7213,15052215
AP,2021-03-31,901989,887434,7217,15083179
AP,2021-04-01,903260,887898,7220,15114988
AP,2021-04-02,904548,888508,7225,15146104
AP,2021-04-03,905946,889295,7234,15177364
AP,2021-04-04,907676,890137,7239,15208436
AP,2021-04-05,909002,891048,7244,15239114
AP,2021-04-06,910943,891883,7251,15270771
AP,2021-04-07,913274,892736,7262,15302583
AP,2021-04-08,915832,893651,7268,15333851
AP,2021-04-09,918597,894896,7279,15365743
AP,2021-04-10,921906,895949,7291,15397672
AP,2021-04-11,925401,897147,7300,15429391
AP,2021-04-12,928664,898238,7311,15463146
AP,2021-04-13,932892,899721,7321,15498728
AP,2021-04-14,937049,901327,7339,15534460
AP,2021-04-15,942135,903072,7353,15570201
AP,2021-04-16,948231,905266,7373,15606163
AP,2021-04-17,955455,907598,7388,15642070
AP,2021-04-18,962037,909941,7410,15677992
AP,2021-04-19,968000,912510,7437,15715757
AP,2021-04-20,976987,915626,7472,15753679
AP,2021-04-21,986703,918985,7510,15793298
AP,2021-04-22,997462,922977,7541,15835169
AP,2021-04-23,1009228,927418,7579,15880750
AP,2021-04-24,1020926,931839,7616,15931722
AP,2021-04-25,1033560,936143,7685,15994607
AP,2021-04-26,1043441,940574,7736,16068648
AP,2021-04-27,1054875,947629,7800,16143083
AP,2021-04-28,1069544,954062,7871,16217831
AP,2021-04-29,1084336,962250,7928,16303866
AP,2021-04-30,1101690,970718,7992,16390360
AP,2021-05-01,1121102,982297,8053,16488574
AP,2021-05-02,1145022,993708,8136,16602873
AP,2021-05-03,1163994,1003935,8207,16718148
AP,2021-05-04,1184028,1016142,8289,16833932
AP,2021-05-05,1206232,1027270,8374,16950299
AP,2021-05-06,1228186,1037411,8446,17060446
AP,2021-05-07,1245374,1050160,8519,17160870
AP,2021-05-08,1265439,1069432,8615,17262441
AP,2021-05-09,1287603,1088264,8707,17367935
AP,2021-05-10,1302589,1104431,8791,17428059
AP,2021-05-11,1322934,1118933,8899,17514937
AP,2021-05-12,1344386,1138028,8988,17605687
AP,2021-05-13,1366785,1156666,9077,17702133
AP,2021-05-14,1388803,1175843,9173,17791220
AP,2021-05-15,1411320,1194582,9271,17880755
AP,2021-05-16,1435491,1215683,9372,17975305
AP,2021-05-17,1454052,1233017,9481,18049054
AP,2021-05-18,1475372,1254291,9580,18140307
AP,2021-05-19,1498532,1279110,9686,18241637
AP,2021-05-20,1521142,1302208,9800,18342918
AP,2021-05-21,1542079,1323019,9904,18435149
AP,2021-05-22,1562060,1341355,10022,18525758
AP,2021-05-23,1580827,1361464,10126,18617387
AP,2021-05-24,1593821,1379837,10222,18676222
AP,2021-05-25,1609105,1400754,10328,18749201
AP,2021-05-26,1627390,1424859,10427,18840321
AP,2021-05-27,1643557,1446244,10531,18924545
AP,2021-05-28,1657986,1466990,10634,19009047
AP,2021-05-29,1671742,1487382,10738,19088611
AP,2021-05-30,1685142,1508515,10832,19172843
AP,2021-05-31,1693085,1528360,10930,19256304
AP,2021-06-01,1704388,1546617,11034,19350008
AP,2021-06-02,1717156,1562229,11132,19448056
AP,2021-06-03,1728577,1578452,11213,19534279
AP,2021-06-04,1738990,1593921,11296,19619590
AP,2021-06-05,1749363,1609879,11376,19708031
AP,2021-06-06,1758339,1623447,11466,19791721
AP,2021-06-07,1763211,1637149,11552,19856521
AP,2021-06-08,1771007,1651790,11629,19946253
AP,2021-06-09,1779773,1664082,11696,20039764
AP,2021-06-10,1787883,1677063,11763,20137627
AP,2021-06-11,1796122,1688198,11824,20239490
AP,2021-06-12,1803074,1699775,11882,20348106
AP,2021-06-13,1809844,1712267,11940,20450982
AP,2021-06-14,1814393,1722381,11999,20538738
AP,2021-06-15,1820134,1732948,12052,20634891
AP,2021-06-16,1826751,1743176,12109,20736435
AP,2021-06-17,1832902,1750904,12167,20839147
AP,2021-06-18,1839243,1759390,12224,20946911
AP,2021-06-19,1844917,1767404,12269,21050846
AP,2021-06-20,1850563,1775176,12319,21150847
AP,2021-06-21,1853183,1782680,12363,21205849
AP,2021-06-22,1857352,1791056,12416,21280302
AP,2021-06-23,1862036,1798380,12452,21361014
AP,2021-06-24,1867017,1804844,12490,21449636
AP,2021-06-25,1871475,1811157,12528,21541485
AP,2021-06-26,1875622,1816930,12566,21637606
AP,2021-06-27,1879872,1822500,12599,21732933
AP,2021-06-28,1882096,1827214,12630,21804691
AP,2021-06-29,1885716,1832971,12671,21895922
AP,2021-06-30,1889513,1838469,12706,21993618
AP,2021-07-01,1893354,1842432,12744,22084192
AP,2021-07-02,1896818,1846716,12779,22177951
AP,2021-07-03,1899748,1851062,12815,22268483
AP,2021-07-04,1902923,1854754,12844,22363078
AP,2021-07-05,1905023,1858189,12870,22435809
AP,2021-07-06,1908065,1861937,12898,22524187
AP,2021-07-07,1911231,1865956,12919,22608072
AP,2021-07-08,1914213,1869417,12946,22699142
AP,2021-07-09,1917253,1873993,12960,22799245
AP,2021-07-10,1920178,1877930,12986,22894611
AP,2021-07-11,1922843,1881161,13002,22986288
AP,2021-07-12,1924421,1884202,13024,23048945
AP,2021-07-13,1926988,1887236,13042,23130708
AP,2021-07-14,1929579,1890565,13057,23220912
AP,2021-07-15,1932105,1893498,13081,23314697
AP,2021-07-16,1934450,1896499,13097,23396437
AP,2021-07-17,1937122,1898966,13115,23488031
AP,2021-07-18,1940096,1902256,13132,23593055
AP,2021-07-19,1941724,1905000,13154,23664207
AP,2021-07-20,1944222,1907201,13178,23752356
AP,2021-07-21,1946749,1909613,13197,23838636
AP,2021-07-22,1948592,1911812,13209,23909363
AP,2021-07-23,1950339,1914177,13223,23975283
AR,2020-04-02,1,,,
AR,2020-04-03,1,,,
AR,2020-04-04,1,,,
AR,2020-04-05,1,,,
AR,2020-04-06,1,,,
AR,2020-04-07,1,,,
AR,2020-04-08,1,,,
AR,2020-04-09,1,,,206
AR,2020-04-10,1,,,206
AR,2020-04-11,1,,,206
AR,2020-04-12,1,,,206
AR,2020-04-13,1,,,206
AR,2020-04-14,1,,,280
AR,2020-04-15,1,1,,280
AR,2020-04-16,1,1,,280
AR,2020-04-17,1,1,,363
AR,2020-04-18,1,1,,389
AR,2020-04-19,1,1,,389
AR,2020-04-20,1,1,,439
AR,2020-04-21,1,1,,454
AR,2020-04-22,1,1,,496
AR,2020-04-23,1,1,,496
AR,2020-04-24,1,1,,526
AR,2020-04-25,1,1,,526
AR,2020-04-26,1,1,,568
AR,2020-04-27,1,1,,584
AR,2020-04-28,1,1,,610
AR,2020-04-29,1,1,,662
AR,2020-04-30,1,1,,694
AR,2020-05-01,1,1,,724
AR,2020-05-02,1,1,,724
AR,2020-05-03,1,1,,810
AR,2020-05-04,1,1,,869
AR,2020-05-05,1,1,,970
AR,2020-05-06,1,1,,1039
AR,2020-05-07,1,1,,1144
AR,2020-05-08,1,1,,1354
AR,2020-05-09,1,1,,1597
AR,2020-05-10,1,1,,1823
AR,2020-05-11,1,1,,2078
AR,2020-05-12,1,1,,2257
AR,2020-05-13,1,1,,2483
AR,2020-05-14,1,1,,2677
AR,2020-05-15,1,1,,2942
AR,2020-05-16,1,1,,3163
AR,2020-05-17,1,1,,3349
AR,2020-05-18,1,1,,3662
AR,2020-05-19,1,1,,3941
AR,2020-05-20,1,1,,4157
AR,2020-05-21,1,1,,4438
AR,2020-05-22,1,1,,4844
AR,2020-05-23,1,1,,5206
AR,2020-05-24,2,1,,5428
AR,2020-05-25,2,1,,5997
AR,2020-05-26,2,1,,6319
AR,2020-05-27,2,1,,6436
AR,2020-05-28,3,1,,6984
AR,2020-05-29,3,1,,7488
AR,2020-05-30,4,1,,8017
AR,2020-05-31,4,1,,8283
AR,2020-06-01,23,1,,8768
AR,2020-06-02,25,1,,9079
AR,2020-06-03,34,1,,9551
AR,2020-06-04,39,1,,10025
AR,2020-06-05,43,1,,10790
AR,2020-06-06,45,1,,11261
AR,2020-06-07,48,1,,11516
AR,2020-06-08,54,1,,12012
AR,2020-06-09,54,2,,12455
AR,2020-06-10,58,4,,13035
AR,2020-06-11,64,4,,13479
AR,2020-06-12,83,4,,14047
AR,2020-06-13,88,6,,14518
AR,2020-06-14,91,7,,14518
AR,2020-06-15,95,7,,15453
AR,2020-06-16,99,7,,16158
AR,2020-06-17,103,10,,16630
AR,2020-06-18,103,11,,16630
AR,2020-06-19,135,14,,18008
AR,2020-06-20,135,15,,18521
AR,2020-06-21,139,21,,19154
AR,2020-06-22,148,22,,19799
AR,2020-06-23,158,38,,20398
AR,2020-06-24,160,38,1,20938
AR,2020-06-25,172,42,1,21274
AR,2020-06-26,174,49,1,21890
AR,2020-06-27,177,54,1,22623
AR,2020-06-28,182,60,1,23011
AR,2020-06-29,187,61,1,23709
AR,2020-06-30,191,62,1,24237
AR,2020-07-01,195,66,1,24856
AR,2020-07-02,232,71,1,25440
AR,2020-07-03,252,75,1,25917
AR,2020-07-04,259,76,1,26569
AR,2020-07-05,269,78,1,26808
AR,2020-07-06,270,92,2,27645
AR,2020-07-07,276,105,2,28072
AR,2020-07-08,287,109,2,28581
AR,2020-07-09,302,120,2,29232
AR,2020-07-10,335,120,2,29834
AR,2020-07-11,341,125,2,30922
AR,2020-07-12,360,138,2,31520
AR,2020-07-13,387,145,3,32691
AR,2020-07-14,462,153,3,33807
AR,2020-07-15,491,153,3,34619
AR,2020-07-16,543,153,3,35430
AR,2020-07-17,609,175,3,36426
AR,2020-07-18,650,274,3,38042
AR,2020-07-19,740,282,3,39288
AR,2020-07-20,790,285,3,40477
AR,2020-07-21,858,303,3,41772
AR,2020-07-22,949,314,3,44986
AR,2020-07-23,991,334,3,48880
AR,2020-07-24,1056,392,3,53335
AR,2020-07-25,1126,428,3,57861
AR,2020-07-26,1158,505,3,59558
AR,2020-07-27,1239,574,3,63784
AR,2020-07-28,1330,617,3,68034
AR,2020-07-29,1410,677,3,72739
AR,2020-07-30,1484,827,3,77630
AR,2020-07-31,1591,918,3,81865
AR,2020-08-01,1674,969,3,86288
AR,2020-08-02,1698,996,3,89031
AR,2020-08-03,1758,1063,3,91227
AR,2020-08-04,1790,1105,3,93365
AR,2020-08-05,1855,1210,3,95983
AR,2020-08-06,1948,1245,3,98733
AR,2020-08-07,2049,1326,3,101947
AR,2020-08-08,2117,1430,3,104833
AR,2020-08-09,2155,1482,3,106792
AR,2020-08-10,2231,1592,3,109863
AR,2020-08-11,2327,1634,3,112689
AR,2020-08-12,2430,1659,3,115758
AR,2020-08-13,2512,1718,4,118882
AR,2020-08-14,2607,1750,5,121371
AR,2020-08-15,2658,1771,5,122854
AR,2020-08-16,2701,1808,5,124786
AR,2020-08-17,2741,1893,5,127286
AR,2020-08-18,2875,1949,5,130246
AR,2020-08-19,2950,2022,5,133048
AR,2020-08-20,3066,2093,5,136092
AR,2020-08-21,3126,2125,5,138913
AR,2020-08-22,3223,2228,5,141655
AR,2020-08-23,3263,2297,5,143626
AR,2020-08-24,3312,2427,5,146012
AR,2020-08-25,3412,2508,5,149273
AR,2020-08-26,3555,2563,5,152852
AR,2020-08-27,3633,2621,5,155750
AR,2020-08-28,3745,2709,7,158993
AR,2020-08-29,3877,2754,7,161525
AR,2020-08-30,4034,2822,7,164524
AR,2020-08-31,4112,2885,7,167615
AR,2020-09-01,4212,2979,7,170445
AR,2020-09-02,4360,3075,7,173469
AR,2020-09-03,4574,3167,8,177259
AR,2020-09-04,4775,3280,8,180372
AR,2020-09-05,4914,3381,8,183390
AR,2020-09-06,5000,3472,8,185322
AR,2020-09-07,5180,3596,8,188435
AR,2020-09-08,5401,3723,9,191632
AR,2020-09-09,5545,3906,9,194647
AR,2020-09-10,5672,4005,9,197711
AR,2020-09-11,5825,4126,10,201010
AR,2020-09-12,5961,4253,10,203356
AR,2020-09-13,6121,4379,10,205519
AR,2020-09-14,6297,4531,11,208164
AR,2020-09-15,6466,4658,13,210345
AR,2020-09-16,6692,4787,13,214292
AR,2020-09-17,6851,4967,13,216202
AR,2020-09-18,7005,5106,13,218285
AR,2020-09-19,7250,5280,13,220706
AR,2020-09-20,7385,5408,13,222429
AR,2020-09-21,7595,5643,13,225328
AR,2020-09-22,7844,5778,14,228242
AR,2020-09-23,8133,5903,14,231045
AR,2020-09-24,8416,6071,14,233456
AR,2020-09-25,8671,6230,14,235979
AR,2020-09-26,8869,6397,14,238223
AR,2020-09-27,9004,6495,14,239900
AR,2020-09-28,9332,6592,15,242948
AR,2020-09-29,9553,6743,16,245788
AR,2020-09-30,9796,6890,16,248439
AR,2020-10-01,10020,7049,16,250993
AR,2020-10-02,10220,7183,18,253413
AR,2020-10-03,10421,7388,18,255951
AR,2020-10-04,10548,7577,18,257972
AR,2020-10-05,10783,7775,19,261029
AR,2020-10-06,11007,7965,20,263242
AR,2020-10-07,11267,8396,21,265870
AR,2020-10-08,11479,8679,22,268286
AR,2020-10-09,11760,8877,23,271035
AR,2020-10-10,11998,9035,23,273441
AR,2020-10-11,12147,9232,24,275319
AR,2020-10-12,12367,9403,24,277171
AR,2020-10-13,12561,9573,28,279792
AR,2020-10-14,12768,9694,29,283856
AR,2020-10-15,12971,9889,30,286572
AR,2020-10-16,13169,10071,30,286572
AR,2020-10-17,13348,10315,30,291875
AR,2020-10-18,13405,10552,30,293164
AR,2020-10-19,13643,10780,30,296135
AR,2020-10-20,13778,11035,31,298490
AR,2020-10-21,13912,11199,31,300977
AR,2020-10-22,14077,11407,32,303101
AR,2020-10-23,14145,11613,33,304526
AR,2020-10-24,14211,11781,33,305694
AR,2020-10-25,14244,11951,33,306694
AR,2020-10-26,14391,12182,35,308912
AR,2020-10-27,14472,12297,36,310668
AR,2020-10-28,14580,12480,36,312775
AR,2020-10-29,14668,12623,37,314749
AR,2020-10-30,14752,12777,37,316633
AR,2020-10-31,14852,12959,37,318479
AR,2020-11-01,14881,13073,37,319596
AR,2020-11-02,14998,13238,38,321688
AR,2020-11-03,15083,13367,42,324062
AR,2020-11-04,15160,13472,43,325823
AR,2020-11-05,15244,13580,43,327812
AR,2020-11-06,15325,13679,43,329760
AR,2020-11-07,15389,13785,45,331244
AR,2020-11-08,15436,13881,46,332402
AR,2020-11-09,15484,13966,46,334117
AR,2020-11-10,15581,14051,46,336558
AR,2020-11-11,15657,14126,46,338280
AR,2020-11-12,15701,14214,47,339487
AR,2020-11-13,15758,14319,47,341099
AR,2020-11-14,15792,14421,48,341928
AR,2020-11-15,15812,14500,48,342450
AR,2020-11-16,15868,14588,48,343791
AR,2020-11-17,15904,14644,48,345190
AR,2020-11-18,15945,14715,48,346532
AR,2020-11-19,15976,14800,49,347737
AR,2020-11-20,16001,14870,49,348960
AR,2020-11-21,16037,14937,49,350020
AR,2020-11-22,16061,14972,49,350713
AR,2020-11-23,16092,15036,49,351737
AR,2020-11-24,16144,15091,49,353201
AR,2020-11-25,16174,15157,49,354379
AR,2020-11-26,16204,15229,49,355611
AR,2020-11-27,16231,15270,50,356661
AR,2020-11-28,16262,15323,51,357695
AR,2020-11-29,16269,15364,54,358294
AR,2020-11-30,16282,15411,54,359123
AR,2020-12-01,16296,15456,54,360088
AR,2020-12-02,16320,15488,54,361250
AR,2020-12-03,16348,15525,54,362267
AR,2020-12-04,16367,15561,55,363062
AR,2020-12-05,16384,15581,55,363953
AR,2020-12-06,16395,15605,55,364420
AR,2020-12-07,16415,15653,55,365286
AR,2020-12-08,16437,15690,55,365935
AR,2020-12-09,16461,15697,55,366530
AR,2020-12-10,16479,15739,55,367306
AR,2020-12-11,16497,16163,55,367980
AR,2020-12-12,16504,16180,55,368526
AR,2020-12-13,16513,16206,55,368841
AR,2020-12-14,16536,16243,55,369540
AR,2020-12-15,16553,16264,55,370128
AR,2020-12-16,16574,16278,55,370756
AR,2020-12-17,16603,16290,55,371423
AR,2020-12-18,16611,16322,55,371936
AR,2020-12-19,16629,16333,55,372458
AR,2020-12-20,16630,16350,55,372693
AR,2020-12-21,16652,16369,56,373351
AR,2020-12-22,16657,16379,56,373734
AR,2020-12-23,16669,16401,56,374423
AR,2020-12-24,16678,16438,56,375058
AR,2020-12-25,16678,16454,56,375405
AR,2020-12-26,16687,16477,56,375766
AR,2020-12-27,16689,16503,56,376168
AR,2020-12-28,16696,16521,56,376568
AR,2020-12-29,16709,16538,56,377052
AR,2020-12-30,16711,16549,56,377725
AR,2020-12-31,16719,16564,56,378151
AR,2021-01-01,16719,16566,56,378364
AR,2021-01-02,16727,16576,56,378926
AR,2021-01-03,16732,16583,56,379261
AR,2021-01-04,16741,16598,56,379934
AR,2021-01-05,16744,16609,56,381014
AR,2021-01-06,16753,16609,56,381616
AR,2021-01-07,16757,16622,56,382096
AR,2021-01-08,16764,16631,56,382701
AR,2021-01-09,16767,16647,56,383065
AR,2021-01-10,16772,16650,56,383621
AR,2021-01-11,16777,16658,56,384038
AR,2021-01-12,16782,16665,56,384536
AR,2021-01-13,16783,16669,56,385299
AR,2021-01-14,16798,16674,56,386124
AR,2021-01-15,16802,16682,56,386656
AR,2021-01-16,16808,16690,56,387121
AR,2021-01-17,16811,16697,56,387291
AR,2021-01-18,16812,16699,56,387691
AR,2021-01-19,16815,16707,56,388013
AR,2021-01-20,16815,16713,56,388375
AR,2021-01-21,16816,16722,56,388696
AR,2021-01-22,16817,16724,56,389149
AR,2021-01-23,16818,16725,56,389553
AR,2021-01-24,16819,16745,56,389689
AR,2021-01-25,16820,16749,56,390074
AR,2021-01-26,16821,16751,56,390552
AR,2021-01-27,16824,16753,56,390926
AR,2021-01-28,16827,16756,56,391275
AR,2021-01-29,16827,16758,56,391822
AR,2021-01-30,16828,16758,56,392143
AR,2021-01-31,16828,16759,56,392211
AR,2021-02-01,16828,16762,56,392762
AR,2021-02-02,16829,16762,56,393314
AR,2021-02-03,16829,16764,56,393880
AR,2021-02-04,16829,16765,56,394542
AR,2021-02-05,16829,16765,56,395200
AR,2021-02-06,16830,16767,56,395795
AR,2021-02-07,16830,16767,56,395994
AR,2021-02-08,16831,16770,56,397038
AR,2021-02-09,16831,16771,56,397631
AR,2021-02-10,16831,16771,56,398385
AR,2021-02-11,16832,16771,56,398970
